time,open,high,low,close,volume,amount,vol_norm,amo_norm,vol_buy,amo_buy,vol_sell,amo_sell
 11:25:00,8.15,8.16,8.13,8.14,342.0,278546.0,2.0,1630.0,270.0,220006.0,70.0,56910.0
 11:20:00,8.15,8.16,8.13,8.15,449.0,365973.0,3.0,2446.0,341.0,277964.0,105.0,85563.0
 11:15:00,8.16,8.16,8.13,8.13,666.0,542385.0,1.0,815.0,202.0,164620.0,463.0,376950.0
 11:10:00,8.14,8.17,8.14,8.16,1575.0,1285899.0,2.0,1632.0,1197.0,977499.0,376.0,306768.0
 11:05:00,8.14,8.15,8.13,8.15,562.0,457824.0,5.0,4072.0,449.0,365907.0,108.0,87845.0
 11:00:00,8.1,8.15,8.1,8.15,2299.0,1868952.0,22.0,17868.0,2234.0,1816092.0,43.0,34992.0
 10:55:00,8.11,8.11,8.09,8.1,1259.0,1019822.0,0.0,0.0,926.0,750186.0,333.0,269636.0
 10:50:00,8.12,8.12,8.09,8.1,4183.0,3389277.0,14.0,11340.0,1962.0,1590042.0,2207.0,1787895.0
 10:45:00,8.11,8.12,8.1,8.11,1653.0,1340848.0,17.0,13788.0,1538.0,1247600.0,98.0,79460.0
 10:40:00,8.15,8.15,8.1,8.11,4310.0,3496114.0,0.0,0.0,2255.0,1829542.0,2055.0,1666572.0
 10:35:00,8.16,8.16,8.14,8.15,1007.0,820514.0,10.0,8140.0,532.0,433655.0,465.0,378719.0
 10:30:00,8.13,8.16,8.12,8.16,3583.0,2920417.0,38.0,30856.0,3225.0,2629501.0,320.0,260060.0
 10:25:00,8.12,8.14,8.11,8.13,1433.0,1164465.0,0.0,0.0,884.0,718709.0,549.0,445756.0
 10:20:00,8.1,8.13,8.09,8.13,3821.0,3099625.0,33.0,26761.0,2914.0,2364439.0,874.0,708425.0
 10:15:00,8.1,8.12,8.08,8.1,2600.0,2106461.0,2.0,1622.0,1103.0,894059.0,1495.0,1210780.0
 10:10:00,8.11,8.15,8.1,8.1,4103.0,3327630.0,36.0,29265.0,2591.0,2102335.0,1476.0,1196030.0
 10:05:00,8.14,8.16,8.1,8.11,4528.0,3679876.0,73.0,59203.0,2074.0,1687765.0,2381.0,1932908.0
 10:00:00,8.15,8.16,8.14,8.14,1264.0,1030249.0,1.0,815.0,793.0,646511.0,470.0,382923.0
 09:55:00,8.16,8.16,8.14,8.15,1891.0,1541808.0,11.0,8965.0,952.0,776641.0,928.0,756202.0
 09:50:00,8.19,8.19,8.15,8.16,4632.0,3783453.0,83.0,67786.0,2323.0,1898812.0,2226.0,1816855.0
 09:45:00,8.14,8.2,8.13,8.19,4822.0,3944215.0,6.0,4902.0,3794.0,3104766.0,1022.0,834547.0
 09:40:00,8.14,8.16,8.13,8.14,1893.0,1541810.0,2.0,1628.0,953.0,776790.0,938.0,763392.0
 09:35:00,8.13,8.16,8.13,8.14,1922.0,1565379.0,109.0,88742.0,1105.0,900361.0,708.0,576276.0
 09:30:00,8.09,8.14,8.07,8.14,2580.0,2092313.0,365.0,295831.0,1581.0,1283025.0,634.0,513457.0
 09:25:00,8.09,8.09,8.09,8.09,164.0,132676.0,0.0,0.0,0.0,0.0,0.0,0.0
