date,open,high,close,low,volume,adj close
2011-04-14,26.450001,26.68,26.469999,26.16,530900,21.430798
2011-04-15,26.5,27.67,27.639999,26.23,631600,22.37806
2011-04-18,26.629999,26.629999,25.709999,25.309999,727400,20.815482
2011-04-19,26.27,26.82,26.27,25.889999,403700,21.268873000000006
2011-04-20,27.280001,31.23,30.5,27.280001,1954200,24.693591
2011-04-21,31.0,31.0,30.299999,29.33,704800,24.531665
2011-04-25,30.620001,31.620001,30.620001,30.299999,454900,24.790746
2011-04-26,30.83,31.4,31.200001,30.42,505500,25.260329
2011-04-27,31.040001,31.42,31.110001,30.77,493500,25.187463
2011-04-28,32.290001000000004,32.849998,32.029999,31.469999,731300,25.932317
2011-04-29,32.02,32.990002000000004,32.560001,31.49,587000,26.361421000000004
2011-05-02,32.630001,32.709999,31.74,31.65,414900,25.697527
2011-05-03,31.6,31.84,30.42,29.719999,686100,24.628821
2011-05-04,30.059999,30.18,28.93,28.33,663100,23.422478
2011-05-05,28.799999,29.99,29.110001,28.75,396700,23.568211
2011-05-06,28.959999,30.049999,28.940001,28.74,559000,23.430575
2011-05-09,29.219999,30.01,29.82,29.120001,354000,24.143045
2011-05-10,29.879999,30.15,30.049999,29.540001,315400,24.329258
2011-05-11,30.440001,30.440001,28.440001,28.120001,438900,23.025762
2011-05-12,28.139999,28.200001,27.790001,27.1,573000,22.499505
2011-05-13,27.82,28.469999,27.190001,26.629999,569400,22.013729
2011-05-16,27.16,29.17,28.200001,27.040001,603000,22.831452
2011-05-17,28.040001,28.6,26.959999,26.639999,704900,21.827514
2011-05-18,28.200001,29.16,29.030001,27.75,661700,23.503441
2011-05-19,29.73,29.75,29.110001,28.52,440200,23.568211
2011-05-20,29.059999,30.389999,29.459999,28.43,931200,23.851579
2011-05-23,28.540001,28.969999,28.809999,27.83,505700,23.325322
2011-05-24,28.860001,30.110001,29.540001,28.76,704400,23.916351
2011-05-25,29.65,31.379999,31.190001,29.41,797700,25.252233
2011-05-26,31.6,31.74,31.309999,31.0,490400,25.349387
2011-05-27,31.9,32.779999,32.259998,31.549999,741000,26.118531
2011-05-31,33.470001,34.150002,31.860001,31.65,1351800,25.794682
2011-06-01,33.860001000000004,34.75,33.310001,33.130001,1633600,26.968641
2011-06-02,33.369999,33.490002000000004,33.049999,32.27,740900,26.758136
2011-06-03,33.169998,33.709999,32.560001,32.380001,534300,26.361421000000004
2011-06-06,32.709999,32.75,31.0,30.530001,726400,25.098404
2011-06-07,31.52,33.200001,32.189999,31.02,595500,26.061857
2011-06-08,31.549999,31.709999,30.5,30.299999,651300,24.886871
2011-06-09,30.559999,31.52,31.1,30.34,459200,25.376449
2011-06-10,30.559999,31.1,30.870001,30.16,465000,25.188778
2011-06-13,30.74,31.209999,30.26,29.42,583600,24.69104
2011-06-14,30.27,31.4,31.120001,30.24,465200,25.392768
2011-06-15,30.4,31.139999,30.459999,30.09,527000,24.854231
2011-06-16,29.85,31.07,30.379999,29.799999,452000,24.788954
2011-06-17,30.25,32.52,30.940001,30.0,959300,25.245895
2011-06-20,30.559999,31.23,31.02,30.370001,388900,25.311172
2011-06-21,31.16,32.290001000000004,32.049999,31.139999,389100,26.151613
2011-06-22,31.85,33.880001,33.009998,31.85,669000,26.934936
2011-06-23,32.16,32.810001,32.68,31.25,455500,26.66567
2011-06-24,32.630001,33.0,32.200001,31.860001,1452100,26.274008
2011-06-27,32.310001,32.91,32.82,31.940001,296500,26.779904
2011-06-28,32.889999,33.98,33.52,32.889999,386700,27.351079
2011-06-29,34.34,35.32,35.029999,34.029999,789100,28.583182
2011-06-30,34.860001000000004,35.130001,34.889999,34.650002,750900,28.468948
2011-07-01,34.98,36.830002,36.200001,34.889999,754000,29.53786
2011-07-05,36.830002,37.330002,37.150002,36.73,747800,30.313026
2011-07-06,36.709999,38.209999,37.810001,36.66,936400,30.851561
2011-07-07,37.400002,38.43,37.959999,36.689999,1141000,30.973954
2011-07-08,37.27,39.900002,38.98,37.049999,1467000,31.806236
2011-07-11,38.060001,39.099998,38.810001,37.98,857300,31.667524
2011-07-12,38.290001,38.619999,37.759998,37.5,694000,30.81076
2011-07-13,38.509998,38.779999,37.75,37.540001,675200,30.802602
2011-07-14,37.599998,38.23,37.880001,37.23,522100,30.908678
2011-07-15,37.939999,38.450001,38.259998,37.790001,540400,31.218742
2011-07-18,38.0,38.0,37.650002,37.169998,438200,30.721007
2011-07-19,38.18,39.48,39.150002,38.099998,604500,31.944952
2011-07-20,39.330002,39.400002,38.810001,38.52,315600,31.667524
2011-07-21,38.970001,39.66,39.049999,38.810001,496200,31.863353000000004
2011-07-22,38.970001,39.5,39.360001,38.529999,269000,32.116303
2011-07-25,39.139999,39.849998,39.16,38.810001,387400,31.95311
2011-07-26,39.52,39.77,38.880001,38.759998,250900,31.724641
2011-07-27,38.529999,38.57,37.290001,36.84,560900,30.42726
2011-07-28,36.82,38.209999,37.889999,36.610001,441200,30.916836
2011-07-29,37.18,38.560001,38.130001,37.16,691800,31.112669
2011-08-01,38.93,39.16,38.200001,37.639999,790900,31.169786
2011-08-02,37.529999,38.119999,36.75,36.709999,575200,29.986639
2011-08-03,36.689999,37.389999,37.32,35.400002,866400,30.451738
2011-08-04,35.779999,35.779999,33.77,33.650002,1227100,27.55507
2011-08-05,33.099998,33.299999,31.25,29.120001,1160900,25.498843
2011-08-08,29.02,29.950001,27.9,27.42,1360100,22.765367
2011-08-09,29.299999,30.07,29.860001,27.43,767300,24.364655
2011-08-10,30.299999,31.5,29.76,29.43,756600,24.283058
2011-08-11,30.309999,33.66,33.119999,30.02,813400,27.024693
2011-08-12,32.740002000000004,33.799999,32.349998,32.259998,657300,26.396401
2011-08-15,33.75,33.91,33.279999,32.650002,829600,27.155247
2011-08-16,32.990002000000004,33.110001000000004,32.310001,31.540001,754500,26.363765
2011-08-17,32.810001,33.360001000000004,32.630001,32.07,684300,26.624873
2011-08-18,30.110001,30.34,30.040001,28.91,1218200,24.511528
2011-08-19,29.5,30.780001,29.5,29.32,672000,24.070908
2011-08-22,30.209999,30.58,29.620001,28.719999,748100,24.168824
2011-08-23,29.379999,31.309999,31.129999,29.280001,1142600,25.400927
2011-08-24,30.48,31.23,31.01,29.610001,1054900,25.303012
2011-08-25,30.799999,32.25,30.969999,30.690001,923400,25.270373
2011-08-26,30.540001,31.110001,30.190001,29.690001,1350000,24.633923
2011-08-29,31.280001,32.040001000000004,31.790001,30.82,1067600,25.939464
2011-08-30,31.0,33.459999,33.09,30.75,848000,27.000215
2011-08-31,33.060001,33.689999,32.990002000000004,32.310001,608200,26.91862
2011-09-01,32.970001,33.759998,32.43,32.279999,458000,26.461679
2011-09-02,31.77,33.209999,31.82,31.57,547400,25.963941
2011-09-06,30.709999,31.41,31.16,30.07,516800,25.425406
2011-09-07,31.43,32.799999,32.689999,31.34,487600,26.673828000000004
2011-09-08,32.029999,33.869999,33.139999,32.009998,706500,27.041012
2011-09-09,32.139999,32.700001,31.4,30.76,721200,25.835625
2011-09-12,30.18,31.43,31.209999,29.92,681100,25.679295
2011-09-13,31.139999,32.360001000000004,32.169998,30.940001,613100,26.469173
2011-09-14,32.209999,32.98,32.459999,31.01,550500,26.707783000000006
2011-09-15,32.919998,33.650002,33.529999,32.639999,645300,27.588169
2011-09-16,33.360001000000004,33.599998,32.799999,32.200001,573400,26.987532
2011-09-19,32.110001000000004,34.139999,33.740002000000004,31.940001,617500,27.760957
2011-09-20,34.150002,37.259998,35.529999,33.82,1321600,29.23375
2011-09-21,36.18,36.93,34.709999,34.619999,878200,28.559062
2011-09-22,33.279999,33.5,31.98,31.309999,901600,26.312844
2011-09-23,31.98,32.580002,31.790001,31.17,592800,26.156515
2011-09-26,32.060001,32.540001000000004,32.529999,30.41,603000,26.765378
2011-09-27,33.360001000000004,34.049999,33.25,32.939999,404600,27.357788
2011-09-28,33.360001000000004,33.57,31.9,31.76,471200,26.247021000000004
2011-09-29,32.880001,33.0,32.259998,31.379999,873100,26.543224
2011-09-30,31.58,32.939999,31.780001,31.4,560300,26.148287
2011-10-03,31.049999,32.0,29.76,29.76,1105100,24.486249
2011-10-04,29.0,29.9,29.870001,27.709999,1306700,24.576757
2011-10-05,29.809999,30.639999,30.23,29.370001,763800,24.87296
2011-10-06,30.6,31.809999,31.700001,30.25,740600,26.082463
2011-10-07,32.150002,32.540001000000004,31.32,31.200001,419400,25.769802
2011-10-10,32.52,33.400002,33.27,32.459999,467500,27.374244
2011-10-11,32.84,33.98,33.84,32.59,344500,27.843235
2011-10-12,34.209999,34.91,34.34,33.900002,419200,28.25463
2011-10-13,33.720001,34.470001,34.310001,33.200001,303200,28.229947
2011-10-14,34.73,36.150002,35.900002,34.700001,466700,29.538185
2011-10-17,35.61000100000001,36.34,35.5,35.389999,578400,29.209067
2011-10-18,36.009998,36.439999,36.299999,35.110001000000004,457800,29.867299
2011-10-19,37.669998,39.220001,38.25,37.310001,1448700,31.471741
2011-10-20,38.330002,39.060001,37.93,37.490002,719700,31.208449
2011-10-21,39.200001,39.200001,38.720001,38.299999,486500,31.858454
2011-10-24,38.790001,39.349998,39.200001,38.650002,534100,32.253393
2011-10-25,38.650002,39.040001,38.169998,37.689999,371600,31.405917
2011-10-26,39.900002,39.900002,38.849998,37.779999,829300,31.965414000000006
2011-10-27,40.77,41.0,40.790001,39.93,691300,33.56163
2011-10-28,40.549999,41.419998,41.040001,40.290001,488500,33.767328000000006
2011-10-31,40.830002,41.360001,40.43,40.34,507100,33.265425
2011-11-01,38.299999,40.0,39.200001,38.0,732900,32.253393
2011-11-02,39.970001,40.18,40.09,38.950001,405200,32.985676
2011-11-03,40.349998,41.34,41.27,39.77,363700,33.956569
2011-11-04,40.560001,40.619999,40.290001,39.84,285000,33.150234999999995
2011-11-07,40.240002,40.59,39.740002,39.509998,379400,32.697701
2011-11-08,39.990002,40.509998,40.419998,39.130001,311900,33.257195
2011-11-09,38.52,39.09,37.669998,37.639999,674000,30.994521
2011-11-10,38.25,38.66,37.950001,37.369999,424800,31.224905
2011-11-11,39.639999,40.990002,40.900002,39.099998,715000,33.652138
2011-11-14,40.580002,43.400002,42.360001,40.560001,1105000,34.853411
2011-11-15,42.529999,43.450001,43.040001,41.860001,719800,35.412909
2011-11-16,42.509998,43.599998,42.310001,42.23,496800,34.812272
2011-11-17,43.900002,44.259998,42.09,41.689999,1304100,34.631257
2011-11-18,42.810001,43.080002,41.990002,41.75,436200,34.54898
2011-11-21,41.18,41.970001,41.66,40.439999,519300,34.277457
2011-11-22,41.07,41.959999,41.02,40.68,338200,33.750871999999994
2011-11-23,40.279999,40.290001,38.700001,38.119999,758200,31.841998
2011-11-25,39.0,39.740002,38.77,38.689999,276700,31.899593
2011-11-28,41.32,41.959999,41.0,40.490002,707800,33.734416
2011-11-29,41.669998,42.040001,41.529999,41.16,410500,34.170494
2011-11-30,43.73,44.02,43.599998,42.810001,804400,35.87367000000001
2011-12-01,43.470001,43.869999,42.759998,42.419998,460900,35.182526
2011-12-02,43.5,44.110001,43.66,43.119999,367200,35.923038
2011-12-05,44.290001,45.099998,43.959999,43.299999,551600,36.169875
2011-12-06,43.849998,44.470001,44.0,43.5,471700,36.202787
2011-12-07,44.110001,44.349998,43.91,43.18,366000,36.128736
2011-12-08,43.91,44.77,42.119999,42.009998,710000,34.894344
2011-12-09,43.369999,44.509998,44.34,43.130001,629000,36.733506
2011-12-12,43.139999,43.310001,43.23,42.5,403800,35.813925
2011-12-13,43.369999,43.790001,42.23,41.889999,406300,34.985474
2011-12-14,42.189999,42.630001,41.130001,40.040001,751400,34.07418
2011-12-15,42.869999,43.669998,42.279999,42.009998,848900,35.026896
2011-12-16,43.59,43.889999,43.0,42.490002,717800,35.623382
2011-12-19,43.389999,43.740002,41.919998,41.720001,464600,34.728653
2011-12-20,43.52,44.439999,44.41,43.43,654900,36.791497
2011-12-21,44.970001,44.970001,44.599998,43.52,428500,36.948902
2011-12-22,45.07,45.5,44.950001,44.459999,464400,37.238861
2011-12-23,45.380001,45.59,45.119999,44.91,278900,37.379696
2011-12-27,45.110001,45.209999,44.59,44.540001,299200,36.940619
2011-12-28,44.849998,44.849998,43.529999,43.5,456800,36.06246
2011-12-29,43.669998,44.75,44.450001,43.669998,340400,36.824636
2011-12-30,44.779999,44.880001,44.450001,43.82,526600,36.824636
